room_id;room_name;room_length;room_width;room_height;lamp_id;lamp_name;x;y;z;x_norm;y_norm;z_norm
1S$f5UJPL6lvvbafDPKeq2;0.11e;6.554;6.284500000001289;2.7;2cItPlyHHCagf8BrNhpj2V;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484855;2.60313166587086;8.249749999992929;2.6;0.24933348579048828;0.29361922189415857;0.9629629629629629
1S$f5UJPL6lvvbafDPKeq2;0.11e;6.554;6.284500000001289;2.7;2cItPlyHHCagf8BrNhpj2H;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3484857;5.06298178374316;11.4322499999997;2.6;0.6246539187890081;0.8000238682472682;0.9629629629629629
1S$f5UJPL6lvvbafDPKeq0;0.11d;2.67312500000002;3.7985000000006;2.7;2cItPlyHHCagf8BrNhpj2G;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484856;5.674506665871431;7.8969499999994595;2.6;0.5082559423414322;0.31353165723292636;0.9629629629629629
1S$f5UJPL6lvvbafDPKenp;0.10e;8.92121424197499;6.284500000001239;2.7;2cItPlyHHCagf8BrNhpj3V;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484919;-3.69686833412911;11.4437499999975;2.6;0.18373414441261274;0.8018537672046696;0.9629629629629629
1S$f5UJPL6lvvbafDPKenp;0.10e;8.92121424197499;6.284500000001239;2.7;2cItPlyHHCagf8BrNhpj3G;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484920;-3.6968683341291397;8.24974999999295;2.6;0.1837341444126094;0.29361922189415635;0.9629629629629629
1S$f5UJPL6lvvbafDPKenp;0.10e;8.92121424197499;6.284500000001239;2.7;2cItPlyHHCagf8BrNhpj3I;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3484922;-1.2370182162568402;11.4322499999998;2.6;0.4594645608281819;0.8000238682472828;0.9629629629629629
1S$f5UJPL6lvvbafDPKenn;0.10d;2.6731250000000504;3.7985000000006997;2.7;2cItPlyHHCagf8BrNhpj3H;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484921;-0.625493334128565;7.89694999999948;2.6;0.5082559423414391;0.31353165723292353;0.9629629629629629
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1K7UP3ocH5jAi4C17q_a6d;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204506;14.525250000000101;14.404;2.4;0.9042890368478704;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1K7UP3ocH5jAi4C17q_a6X;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204508;10.3252500000001;14.404;2.4;0.7127531010580127;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1K7UP3ocH5jAi4C17q_a6Z;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204510;6.12525000000015;14.404;2.4;0.5212171652681572;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1K7UP3ocH5jAi4C17q_a6T;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204512;1.92525000000015;14.404;2.4;0.3296812294782995;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1SWMF$5MD9GBRQcRWlYxId;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3208475;13.3252500000001;14.404;2.4;0.8495644837650539;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1SWMF$5MD9GBRQcRWlYxIQ;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3208486;-2.87474999999986;14.404;2.4;0.11078301714703305;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;3Ya$$51WnCCBYU2s1sRCH7;63_LF_Taurac_E1D14501 LED 2W vluchtwegarmatuur inbouw pijl boven:T3:3247501;-5.0977019313503895;14.404;2.4;0.009407974673915121;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;1s_o9zlbX2GPwxi6FybimB;63_LF_Wieland_contactdoos:contactdoos 4-voudig nood:3254867;-4.4585019189470305;14.102752601972899;2.495;0.03855792051500227;0.40708522981101286;0.924074074074074
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;2QqltMPCPDIBnG8AIEbiet;64_DD_ledige leiding:ledige leiding:3345322;6.0487060209006005;12.784;1.8;0.5177264693953212;0.0;0.6666666666666666
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;2QqltMPCPDIBnG8AIEbifG;64_DD_ledige leiding:ledige leiding:3345357;-0.25129397909940104;12.784;1.8;0.23042256571053446;0.0;0.6666666666666666
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;2QqltMPCPDIBnG8AIEbif3;64_DD_ledige leiding:ledige leiding:3345374;12.3487060209006;12.784;1.8;0.8050303730801078;0.0;0.6666666666666666
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;2$okbmd6XAJRx0aaossUPP;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3349484;-2.27474999999986;14.404;2.4;0.13814529368844128;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeK_;0.01;21.927999999999997;3.2395000000003;2.7;2$okbmd6XAJRx0aaossU4e;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3349661;5.52525000000014;14.404;2.4;0.49385488872674854;0.5000771724031021;0.8888888888888888
1S$f5UJPL6lvvbafDPKeIn;0.08a;2.0584798663775032;2.1149999999994016;2.7;2cItPlyHHCagf8BrNhpjVN;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3484671;34.4220182162558;17.38;2.6;0.3184379373050858;0.5964539007094347;0.9629629629629629
1S$f5UJPL6lvvbafDPKeFV;0.16e;6.02;6.2845000000013895;2.7;2cItPlyHHCagf8BrNhpj5n;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485017;21.5031316658709;11.4437499999975;2.6;0.27145044283569764;0.8018537672046743;0.9629629629629629
1S$f5UJPL6lvvbafDPKeFV;0.16e;6.02;6.2845000000013895;2.7;2cItPlyHHCagf8BrNhpj5o;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485018;21.5031316658709;8.24974999999287;2.6;0.27145044283569764;0.2936192218941605;0.9629629629629629
1S$f5UJPL6lvvbafDPKeFV;0.16e;6.02;6.2845000000013895;2.7;2cItPlyHHCagf8BrNhpj5q;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3485020;23.9629817837432;11.4322499999997;2.6;0.6800634192264452;0.8000238682472715;0.9629629629629629
1S$f5UJPL6lvvbafDPKeFS;0.16d;2.673124999999999;3.7985000000003;2.7;2cItPlyHHCagf8BrNhpj5p;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485019;24.5745066658714;7.896949999999389;2.6;0.508255942341417;0.3135316572329327;0.9629629629629629
3XK$7uQtbBEfNI6nwUTI0Z;0.05;2.8699999999999974;3.8505000000000003;2.7;0w8TIgxgX1uwZvXvJDX87t;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3180141;18.154;17.1437500000001;2.4;0.5;0.26626412154268253;0.8888888888888888
3XK$7uQtbBEfNI6nwUTI0Z;0.05;2.8699999999999974;3.8505000000000003;2.7;2sxkM_xPnDCAP6DA$M7m7A;63_LF_Wieland_contactdoos:contactdoos 4-voudig nood:3203851;17.402898739888702;19.5949721419067;2.495;0.23829224386365896;0.9028625222456037;0.924074074074074
3XK$7uQtbBEfNI6nwUTI0Z;0.05;2.8699999999999974;3.8505000000000003;2.7;0_OTyT_kH82vFIPrqRumf$;63_LF_Wieland_contactdoos:contactdoos 4-voudig:3233240;17.4028987398886;16.830550122558403;2.495;0.23829224386362308;0.1849240676687189;0.924074074074074
3XK$7uQtbBEfNI6nwUTI0Z;0.05;2.8699999999999974;3.8505000000000003;2.7;1T2gIgZtfDF8X73MDN5OnA;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3486439;18.154;18.943750000000097;2.4;0.5;0.7337358784573682;0.8888888888888888
3XK$7uQtbBEfNI6nwUTVfM;0.02e;3.277375000001191;5.993499999999802;2.7;2cItPlyHHCagf8BrNhpjS$;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484439;-0.945131665870891;20.5625000000067;2.6;0.501237525192751;0.741469925754008;0.9629629629629629
3XK$7uQtbBEfNI6nwUTVfM;0.02e;3.277375000001191;5.993499999999802;2.7;2cItPlyHHCagf8BrNhpjSm;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484440;-0.9451316658708949;17.3685000000021;2.6;0.5012375251927498;0.20855927254558138;0.9629629629629629
3XK$7uQtbBEfNI6nwUTVfN;0.02d;2.6781249999999504;3.7985000000003986;2.7;2cItPlyHHCagf8BrNhpjSn;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484441;-4.01650666587146;20.9153000000002;2.6;0.4926929602347033;0.6875872054759313;0.9629629629629629
3XK$7uQtbBEfNI6nwUTVfh;0.02a;3.361;2.880250000000199;2.7;2cItPlyHHCagf8BrNhpjSp;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3484443;-3.37798178374389;17.38;2.6;0.5825701327748022;0.43798281399174094;0.9629629629629629
3XK$7uQtbBEfNI6nwUTOYI;0.17d;2.6731250000000983;3.7985000000002005;2.7;2cItPlyHHCagf8BrNhpj6Z;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485067;30.8745066658714;7.896949999999371;2.6;0.5082559423414353;0.31353165723293597;0.9629629629629629
3XK$7uQtbBEfNI6nwUTOYy;0.17a;4.7154798663774;5.993;2.7;2cItPlyHHCagf8BrNhpj6H;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485113;34.1031316658706;11.4437499999974;2.6;0.34654620784670975;0.7922159185712333;0.9629629629629629
3XK$7uQtbBEfNI6nwUTOYy;0.17a;4.7154798663774;5.993;2.7;2cItPlyHHCagf8BrNhpj6I;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485114;34.1031316658706;8.24974999999282;2.6;0.34654620784670975;0.25926080427045234;0.9629629629629629
3XK$7uQtbBEfNI6nwUTOYy;0.17a;4.7154798663774;5.993;2.7;2cItPlyHHCagf8BrNhpj6K;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3485116;36.5629817837429;11.4322499999996;2.6;0.8682004588618975;0.790297013181979;0.9629629629629629
3XK$7uQtbBEfNI6nwUTOEP;0.09d;2.673124999999999;3.798500000000697;2.7;2cItPlyHHCagf8BrNhpjVL;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484669;33.7834933341282;20.9153000000001;2.6;0.49174405765843415;0.6875872054759297;0.9629629629629629
2Le24RSsr5uu5zp3vSBI7x;0.14;2.8700000000000294;2.06300000000045;2.7;1T2gIgZtfDF8X73MDN5Oo8;63_LF_Taurac_B1D14601 LED 4W noodverlichting:T1:3486245;16.084;8.32351926560515;2.465;0.8763066202090901;0.7840616895808781;0.9129629629629629
2Le24RSsr5uu5zp3vSBI7x;0.14;2.8700000000000294;2.06300000000045;2.7;1T2gIgZtfDF8X73MDN5Opg;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3486279;15.004;7.73249999999959;2.6;0.5000000000000346;0.4975763451284151;0.9629629629629629
2Le24RSsr5uu5zp3vSBI7O;0.13;2.869999999999999;3.8499999999999996;2.7;3wKJTQO6r5pBJ8fQZOMbsx;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3201922;15.004;11.664250000000001;2.4;0.49999999999999967;0.7338311688311691;0.8888888888888888
2Le24RSsr5uu5zp3vSBI7O;0.13;2.869999999999999;3.8499999999999996;2.7;3wKJTQO6r5pBJ8fQZOMbts;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3201999;15.004;9.864250000000009;2.4;0.49999999999999967;0.2662987012987036;0.8888888888888888
2Le24RSsr5uu5zp3vSBI7O;0.13;2.869999999999999;3.8499999999999996;2.7;1Pi3MfKBH03PWEiPn3PhPP;63_LF_Wieland_contactdoos:contactdoos 4-voudig:3280292;15.756710814132001;9.37666117181753;2.6;0.7622685763526135;0.13965225242013743;0.9629629629629629
2Le24RSsr5uu5zp3vSBI7O;0.13;2.869999999999999;3.8499999999999996;2.7;1bLo3Ina138wN3ghum0cNy;63_LF_Wieland_contactdoos:contactdoos 4-voudig:3283321;15.7553126734731;12.0356611313458;2.6;0.761781419328606;0.8303015925573505;0.9629629629629629
2Le24RSsr5uu5zp3vSBI7O;0.13;2.869999999999999;3.8499999999999996;2.7;23apFkEL94VuPuqUGL0iwW;63_LF_Interlight_IL-CLSR360E:I1:3663970;16.084;9.804;2.465;0.876306620209059;0.2506493506493506;0.9129629629629629
1t1oDnFlHE3uR2mEwZk2Km;0.10g;3.2768750000000697;5.9934999999999015;2.7;2cItPlyHHCagf8BrNhpkfI;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3479162;5.3548683341291;20.5625000000067;2.6;0.5013140062190761;0.7414699257540124;0.9629629629629629
1t1oDnFlHE3uR2mEwZk2Km;0.10g;3.2768750000000697;5.9934999999999015;2.7;2cItPlyHHCagf8BrNhpkfJ;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3479163;5.3548683341291;17.3685000000021;2.6;0.5013140062190761;0.2085592725455945;0.9629629629629629
1t1oDnFlHE3uR2mEwZk2Ke;0.10h;2.6731250000000024;3.798500000000601;2.7;2cItPlyHHCagf8BrNhpjUp;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484571;21.1834933341285;20.9153000000001;2.6;0.4917440576585451;0.6875872054759218;0.9629629629629629
1t1oDnFlHE3uR2mEwZk2KW;0.10i;3.404;6.285000000001396;2.7;2cItPlyHHCagf8BrNhpjUn;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484569;24.2548683341291;20.5625000000067;2.6;0.5199378184868096;0.7070803500407019;0.9629629629629629
1t1oDnFlHE3uR2mEwZk2KW;0.10i;3.404;6.285000000001396;2.7;2cItPlyHHCagf8BrNhpjUo;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3484570;24.2548683341291;17.3685000000021;2.6;0.5199378184868096;0.1988862370727003;0.9629629629629629
1t1oDnFlHE3uR2mEwZk2Ax;0.10n;2.6731250000001054;3.7985000000000992;2.7;2cItPlyHHCagf8BrNhpj6J;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3485115;37.1745066658711;7.89694999999935;2.6;0.5082559423413223;0.31353165723293897;0.9629629629629629
0uTKpX65n4F8dUcjgdRs$X;0.10o;3.3560000000000003;2.8802500000002986;2.7;2cItPlyHHCagf8BrNhpkfM;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3479166;2.9220182162561;17.38;2.6;0.5819482170012217;0.43798281399176037;0.9629629629629629
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1K7UP3ocH5jAi4C17q_a6j;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204496;36.2252500000001;14.404;2.4;0.8971278112496022;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1K7UP3ocH5jAi4C17q_a6l;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204498;32.0252500000001;14.404;2.4;0.7039621947293426;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1K7UP3ocH5jAi4C17q_a6k;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204499;27.8252500000001;14.404;2.4;0.5107965782090833;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1K7UP3ocH5jAi4C17q_a6h;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204502;23.625250000000097;14.404;2.4;0.31763096168882377;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1K7UP3ocH5jAi4C17q_a6b;63_LF_Sylvania Start Pael 600x600 3200LM 840 LILO:S22:3204504;19.425250000000098;14.404;2.4;0.12446534516856443;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1SWMF$5MD9GBRQcRWlYxKp;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3208335;36.8252500000001;14.404;2.4;0.9247228993239249;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1SWMF$5MD9GBRQcRWlYxL7;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3208443;27.2252500000001;14.404;2.4;0.48320149013476044;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1SWMF$5MD9GBRQcRWlYxIs;63_LF_Taurac_I1D13501 LED 3W algemeen NV spot:T5:3208458;20.0252500000001;14.404;2.4;0.15206043324288726;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;3Ya$$51WnCCBYU2s1sRCGm;63_LF_Taurac_E1D14501 LED 2W vluchtwegarmatuur inbouw pijl boven:T3:3247610;38.115701931350294;14.404;2.4;0.9840731238260724;0.5000771724031482;0.8888888888888888
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;1s_o9zlbX2GPwxi6Fybizn;63_LF_Wieland_contactdoos:contactdoos 4-voudig nood:3254569;37.644202092140304;13.691407254014802;2.495;0.9623879911760245;0.2801071937073008;0.924074074074074
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;2QqltMPCPDIBnG8AIEbifo;64_DD_ledige leiding:ledige leiding:3345391;31.248706020900602;12.784;1.8;0.6682475289012831;0.0;0.6666666666666666
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;2QqltMPCPDIBnG8AIEbisT;64_DD_ledige leiding:ledige leiding:3345408;37.5487060209007;12.784;1.8;0.9579959536816768;0.0;0.6666666666666666
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;089wotvg9ANBLezzAJ45Yf;64_DD_ledige leiding:ledige leiding:3347642;24.9487060209006;12.784;1.8;0.37849910412089405;0.0;0.6666666666666666
0uTKpX65n4F8dUcjgdRsuD;0.10q;21.743000000000002;3.2395000000000014;2.7;08ewGV4wjFDvujDo9AuZnz;63_LF_Taurac_E1D14501 LED 2W vluchtwegarmatuur inbouw pijl boven:T3:3537943;16.9315480686512;14.404;2.4;0.009775471124095039;0.5000771724031482;0.8888888888888888
1RtdpAIwXDNvruIh9ZVXFR;0.10t;2.67312499999998;3.798500000000498;2.7;2cItPlyHHCagf8BrNhpkfK;63_LF_Sylvania Start Surface Slim IP54 Square 4000LM 2CCT D opbouw:S20:3479164;2.28349333412854;20.9153000000001;2.6;0.4917440576585643;0.6875872054759133;0.9629629629629629
1RtdpAIwXDNvruIh9ZVXCf;0.10v;2.0784798663775987;2.1149999999994975;2.7;2cItPlyHHCagf8BrNhpjUr;63_LF_Sylvania Start Surface Slim IP54 Square 1900LM 2CCT D opbouw:S21:3484573;21.8220182162561;17.38;2.6;0.3249962116837653;0.5964539007094077;0.9629629629629629
